ID,Aleppo,Alexandria,Algiers,Amman,Aswan,Baghdad,Basra,Beirut,Benghazi,Cairo,Damascus,Doha,Fes,Jeddah,Jerusalem,Khartoum,Mosul,MSA,Muscat,Rabat,Riyadh,Salt,Sanaa,Sfax,Tripoli,Tunis
19294,الباص تبعك؟,الأتوبيس بتاعتك؟,الحافلة ديالك؟,تذكرة الباص؟,الاتوبيس بتاعتك؟,تذكرة الباص؟,الباص مالتك؟,بطاءات الباص؟,الحافلة بتاعك؟,القطر بتاعتك؟,الباص تبعك؟,الباص مالتك؟,الخاصة بيك؟,تذكرة الباص؟,الباص تاعتك؟,تزكرة بصك؟,تكتات الباص مالك؟,الحافلة ؟,مال الحافلة؟,تذكرة الطوبيس؟,الباص حقتك؟,بطاقتك الباص؟,الباص حقك؟,الكار متاعك؟,القطار متاعك؟,تسكرة الكار؟
19306,إذا سمحت.,لو سمحت.,من فضلك.,لو سمحت.,لو سمحت.,رجائا.,رجاءا.,إزا بتريد.,لو سمحت.,لوسمحت.,لو سمحت.,لو سمحت.,الائتمان، عافاك.,لو سمحت.,لو سمحت.,من فضلك.,الائتمان، رجاءا.,من فضلك .,لو سمحت.,الإئتمان، عافاك.,لو سمحت.,سمحت .,لو سمحت.,يعشك.,لو سمحت.,يعيشك.
19307,يونايتد تمانة تنين تمانة.,رحلة تمانية اتنين تمانية.,رقم ثمانية اثنين ثنامية.,يونايتد تمنية اتنين تمنية.,رقم تمانية اتنين تمانية.,رقم ثمانية ثنين ثمانية.,يونايتد ثمنمية وثمانية وعشرين.,تمنمية وتمانة وعشرين.,يونايتد ثمانية اثنين ثمانية.,يونايتد تمنية اتنين تمنية.,رقم تمانة اتنين تمانة.,يونايتد رقم اثنين وثمانين.,يونايتد ثمانية جوج ثمانية.,دلتا تمانية اتنين تمانية.,يونايتد تمنية تنين تمنية.,يونايتد تمنية اتنين تمنية.,يونايتد ثميني اثنين ثميني.,ثمانية اثنان ثمانية .,رقم ثمانية اثنين ثمانية.,يونايتد تمنية جوج تمنية.,ثمانية اثنين صفر ثمانية.,ثمنية اثنين ثمنية .,يونايتد ثمانيه اثنين ثمانيه.,ثمنمية و ثمنية و عشرين.,يونايتد تمانيه اتنين تمانيه.,يونايتد ثمانية ثنين ثمانية.
19317,حوالين غرفتي.,حوالين أوضتى.,قدام الغرفة ديالي.,حولين غرفتي.,حولين الأوضة بتاعتي.,يم غرفتي.,يم غرفتي.,حوالى أوضتي.,تلا داري.,حوالين أوضتي.,حولين غرفتي.,عند غرفتي.,ديال الغرفة ديالي.,عند غرفتي.,حولين غرفتي.,حول الغرفة.,حول غرفتي.,ضجيجا بالغا .,صوب غرفتي.,حدا الغرفة ديالي.,حوالي غرفتي.,غرفتي .,جمب غرفتي.,بحذا بيتي.,جيهة داري.,بحذا بيتي.
19318,نيويورك، واشنطن دي سي، وبوسطن.,نيويورك، واشنطن دى سى و بوسطن.,نيويورك، واشنطن دي سي و بوسطن.,متل نيويورك، واشنطن دي سي وبوسطن.,زي نيويورك، وواشنطن دي سي وبوسطن.,مشهوره، مثل نيويورك، واشنطن العاصمة، وبوسطن.,مثل نيويورك، واشنطن دي سي وبوستن.,متل نيويورك، وواشنطن العاصمة وبوسطن.,نيويورك، واشنطن دي سي و بوسطن.,زي نيويورك، وواشنطن دي سي وبوسطن.,نيويورك، وواشنطن دي سي، وبوسطن.,مثل نيويورك، وواشنطن دي سي وبوسطن.,المشهورة، بحال نيويورك وواشنطن العاصمة وبوسطن.,زي نيويورك، واشنطن دي سي وبوسطن.,نيويورك، واشنطن، دي سي و بوسطن.,نيويورك، واشنطن دي سي و بوسطن.,مثل نيويورك، واشنطن دي سي وبوسطن.,نيويورك ، واشنطن ، دي دي وبوسطن .,مثل نيويورك، وواشنطن دي سي وبوسطن.,بحال نيويورك، واشنطن دي سي، و بوسطن.,يورك، واشنطن دي سي و بوسطن.,زي نيويورك، وواشنطن دي سي وبوسطن.,يورك، واشنطن دي سي و بسطون.,كيما نيويورك، واشنطن دي سي وبوسطن.,نيويورك، واشنطن دي سي و بوسطن.,نيو يورك، واشنطن دي سي و بوسطن.
19327,ورق ياباني؟,أوراق يابانية؟,جرائد يابانية؟,ورق ياباني؟,جرايد يابانية؟,ورق ياباني؟,ورق ياباني؟,ورأ ياباني؟,أوراق يابانية؟,حيطة ياباني؟,جرايد يابانية؟,جرايد يابانية؟,أوراق يابانية؟,أوراق يأبانية؟,وراق يابانية؟,أوراق يابانية؟,اوراق ياباني؟,يابانية ؟,أوراق يابانية؟,جرائد يابانية؟,أوراق يابانية؟,وراق يابانية؟,اوراق يابانيه؟,جرايد يابانية؟,جريده يابانيه؟,أوراق يابانية؟
19329,منيح.,كويس.,مليح.,كويس.,عليه كويس.,زينة.,زين .,منيح.,كويس.,كويس.,منيح.,زين.,زوين.,كويس.,منيح.,جيدا.,مليح.,ما يبدو .,جيد.,مزيان.,جيد.,منيح .,سابره.,باهية.,كويس.,تحفون.
19346,معك للساعة وحدة؟,معاك لحد الساعة واحدة؟,حتى الوحدة بعد الزوال؟,معك لعند الساعة وحدة؟,عندك لغاية الساعة وحدة؟,وياك لحد الساعة وحده؟,يمك للساعة وحدة؟,من هلأ للساعة وحدة؟,معاك لعند الواحد بالضبط؟,معاك لحد الساعة واحدة؟,شناتيي معك للساعة وحدة؟,لي الساعة وحدة؟,عندك حتى للساعة الوحدة؟,لين الساعة وحدة بالضبط؟,معك للساعة وحدة؟,معاك لغاية الساعة واحدة؟,معاك لحد الساعه وحدي؟,معك حتى الساعة الواحدة ؟,معك حتى الساعة الواحدة؟,بالأمتعة حتى الوحدة؟,معك الى الساعة وحدة؟,اغراضي حتى الساعة وحدة؟,معك للساعه واحده؟,باقاجي حتى للماديساعة؟,معاك لغدوه الساعه واحد؟,حتاش الماضي ساعة؟
19347,جولة للمدينة؟,فى المدينة؟,جولة للمدينة؟,رحلة بالمدينة؟,جولة للمدينة؟,جوله بالمدينة؟,مال مدينة؟,جولة بالمدينة؟,جولة للمدينة؟,جولة للمدينة؟,جولة بالمدينة؟,حق المدينة؟,جولة فالمدينة؟,في المدينة؟,في المدينة؟,جولة للمدينة؟,مال المدينه؟,في المدينة ؟,في المدينة؟,زيارة للمدينة؟,حول المدينة؟,في المدينة؟,رحله للمدينه؟,زيارة للبلاد؟,سياحيه للمدينه؟,فل مدينة؟
19360,جودة الحفاظ ع الأمن بهالمنطقة؟,متحافظ عليه كويس فى المنطقة دى؟,الأمن مليح في هاذ الحومة؟,الأمن موجود بهاي المنطقة؟,اخبار الأمن في المنطقة دي؟,مستوى الأمان بهاي المنطقة؟,حال الامن بهاي المنطقة؟,أديش الأمن مستتب بهالمنطأة؟,الامن في المنطقة هضي؟,الأمن في المنطقة دي كويس قد إيه؟,شلون الأمان بهالمنطقة؟,شلون الأمن في هالمنطقة؟,الأمن في هاد المنطقة؟,الأمان في المنطقة دي؟,الأمني في هاي المنطقة؟,الأمن في المنطقة دي؟,الامان محافظ علينو بهالمنطقه؟,حفظ الأمن في هذه المنطقة ؟,على الأمن في هالمنطقة؟,كاين الأمان فهاد الحي؟,الامن في هذي المنطقة؟,وضع الامان بهاي المنطقة؟,متمكن في هذه المنطقه؟,الدنيا امنة في الحي هذا؟,الوضع الامني للمنطقه هادي؟,امني مليح فل بلاصة هذي؟
19391,أستأجر سيتروين.,أأجر عربية سيتروين.,نكري سيتروايان.,استأجر ستروين.,أأجر سيتروين.,استأجر ستروين.,أأجر سيترون.,إستأجر سيتروان.,نأجر سيترون.,إني أأجر سيتروين.,استأجر سيترون.,أأجر سيتروين.,نكري سيتروين.,استاجر سيتروين.,أستئجر سيتروين.,أأجر سيتروين.,استاجر سيروتين.,استئجار سيارة سيتروين .,استئجر سيتروين.,نكري سيتروين.,استأجر سيتروين.,سيترون .,احاول استاجر سيتروين.,نكري سيتروان.,ناجر سيتروين.,نكري سيتروين.
19401,موهبة طبيعية.,موهبة بالفطرة.,موهبة طبيعية.,يوم ما إنولدت.,طبيعية اتولدت بيها.,من الولاده.,من الولادة.,خلئت معي.,ولادة طبيعية.,موهبة طبيعية.,موهبة خلقية.,موهبة بالفطرة.,طبيعية خلقية.,موهبة فطرية.,موهبة ربانية.,مولودة طبيعية.,موهبه طبيعي.,فطرية .,مواهب طبيعية.,موهبة فطرية.,من الولادة.,مواهب طبيعية .,حين ما ولدت.,عند ربي.,موهبه طبيعيه.,ملي تولدت.
19413,وين الخبز؟,فين العيش؟,راهو الخبز؟,منيح. وين الخبز؟,فين العيش؟,وين الخبز؟,وين الخبز؟,وين الخبز؟,وين الخبزه؟,فين العيش؟,وين الخبز؟,وين الخبز؟,فين هي الخبز؟,فين العيش؟,وين الخبز؟,وين العيش؟,مليح. وينو الخبز؟,أين الخبز ؟,وين الخبز؟,فيناهو الخبز؟,وين الخبز؟,. وين الخبز؟,اين الخبز؟,وين الخبز؟,وين الخبزه؟,وين لخبز؟
19415,شباك، إذا سمحت.,جنب الشباك، لو سمحت.,جهة الطاقة، من فضلك.,عند الشباك، لو سمحت.,جنب الشباك، لو سمحت.,يم الشباك رجاءً.,يم الشباج، رجاءا.,مأعد عالشباك إزا بتريد.,مقعد الروشن، لو سمحت.,جمب الشباك، لو سمحت.,عالشباك، إذا بتريد.,يم الدريشة، اذا ممكن.,حدا السرجم، عافاك.,جمب الطاقة، لو سمحت.,على الشباك، لو سمحت.,مقعد شباك، من فضلك.,يم الشباك، رجاءا.,بجوار النافذة ، من فضلك .,النافذة، من فضلك.,حدا النافذة، عافاك.,مقعد نافذة، لو سمحت.,على الشباك، لو سمحت .,على الطاقه، لو سمحت.,البرسانة، يعيشك.,بحدا الروشن، لو سمحت.,بلاصة شباك، يعيشك.
19423,كلفتك عالخياطة؟,تمن الخياطة؟,تخيط هاذا؟,على الخياطة؟,اجرتك للخياطة؟,على الخياطة؟,التكلفة للخياطة؟,كلفة الخياطة؟,تأخذ عالخياطة؟,في الخياطة؟,أجار عالخياطة؟,حق الخياطة؟,ديال الخياطة؟,رسومك للخياطة؟,أجرة الخياطة؟,سعرك للخياطة؟,التكلفه للخياطه؟,التفصيل ؟,على الخياطة؟,كاتقلمو الأظافر؟,رسومك للخياطة؟,بتكلف الخياطة؟,على الخياطه؟,تقلموا؟,تسعيرتك للتعديل؟,فلوس تارزي؟
19444,ولا سيارة إسعاف؟,ولا عربية إسعاف؟,طاكسي ولا سيارة إسعاف؟,التاكسي والا سيارة الإسعاف؟,ولا عربية إسعاف؟,لو الأسعاف؟,لو اسعاف؟,التاكسي أو الإسعاف؟,و لا سيارة اسعاف؟,تاكسي ولا إسعاف؟,ولا سيارة الإسعاف؟,التكسي او الاسعاف<؟,أو الإسعاف؟,التاكي ولا الإسعاف؟,ولا اسعاف؟,تكسي ول إسعاف؟,تكسي لو اسعاف؟,أجرة أم إسعاف ؟,أو سيارة إسعاف؟,أو لا سيارة إسعاف؟,ولا اسعاف؟,و لاسيارة اسعاف؟,واللا اسعاف؟,والا الامبلونص؟,او سيارة اسعاف؟,ولا أمبيلونس؟
19460,البلوزة بألوان تانية؟,بأى ألوان تانية؟,في ألوان أخرى؟,أي لون تاني؟,ده ألوان تانية؟,شيرت بالوان ثانية؟,بس غير الوان؟,كم بس عغير لون؟,بأي الوان أخرى؟,أي ألوان تانية؟,من هاد التيشرت؟,لون ثاني؟,فشي لوان أخرى؟,للتيشيرت دا؟,البلوزة ألوان تانية؟,دا بأي لون تاني؟,باي لون اخر؟,لهذا التي شيرت ؟,شيرت بلون ثاني؟,القميجة فلوان أخرى؟,بأي لون ثاني؟,التيشرت بالوان ثانية؟,ب الوان ثانيه؟,في الوان اخرين؟,هادي الوان تانيه؟,في ألوان أخرى؟
19463,عالتلفزيون طول الوقت.,التليفزيون طول الوقت.,في كل وقت.,تلفزيون طول الوقت.,التليفزيون طول الوقت.,التلفزيون بكل الوقات.,تلفزيون طول الوكت.,تلفيزيون طول الوأت.,على التلفزيون طول الوقت.,التلفزيون طول الوقت .,عالتلفزيون طول الوقت.,التلفزيون طول الوقت.,فالتلفازة فكل وقت.,اليوم كله.,تلفزيون طول الوقت.,التلفزيون كل الزمن.,التلفزيون كل الوقت.,طوال الوقت .,التلفزيون طول الوقت.,تشوف التلفزة.,التلفزيون كل الوقت.,طول الوقت .,تلفزيون طول الوقت.,في التلفزة ديما.,التلفزيون طول الوقت.,نهار و طولو.
