ID,Aleppo,Alexandria,Algiers,Amman,Aswan,Baghdad,Basra,Beirut,Benghazi,Cairo,Damascus,Doha,Fes,Jeddah,Jerusalem,Khartoum,Mosul,MSA,Muscat,Rabat,Riyadh,Salt,Sanaa,Sfax,Tripoli,Tunis
19651,شي صعب ولا غامض.,صعبة ولا غامضة.,حاجة صعيبة و لا غامضة.,إشي صعب ولا إشي غامض.,صعبة ولا غامضة.,شي صعب ولا غامض.,صعب ولا غامض.,شي صعب ولا غريب.,شي صعب و لا غامض.,حاجة صعبة ولا غامضة.,ولا غامض أبداً.,صعب ولا غامض.,ما صعيبة ولا غامضة.,صعب او غير واضح.,اشي صعب ولا غامض.,صعب ولا غامض.,شي صعب او غامض.,صعوبة أو غموض .,صعب ولا غامض.,ماصعيب ما غريب.,شيء صعب او غامض.,صعب أو مش واضح .,حاجة صعبة ولا غامضة.,صعيب و موش واضح.,حاجة صعبه و الا غامضه.,صعيب ولا حتى غريب.
19654,مقعدك. من هالطريق، إذا سمحت.,الطريق دة، من فضلك.,لمكانك. من هنا، من فضلك.,لمقعدك. هاد الطريق، لو سمحت.,بتاعك. من هنا، لو سمحت.,للمقعد مالتك. منا رجاءً.,اوديك لمقعدك. منا، رجاءا.,عمأعدك. من هون إزا بتريد.,من هنا، لوسمحت.,من هنا، لو سمحت.,عمقعدك. مو هون، لو سمحت.,من هني، لو سمحت.,ديالك. من هاد الاتجاه عافاكك.,الكرسي، من هنا لو سمحت.,كرسيك. من هون، لو سمحت.,لمقعدك. الشارع دا، من فضلك.,لمقعدك. هذا الطريق، رجاءا.,. من هنا ، من فضلك .,من هذا الاتجاه من فضلك.,لبلاصتك. من هنا، عافاك.,مقعدك. من هنا، لو سمحت.,. من هون، لو سمحت .,لا مقعدك. من هانا، لوسمحت.,لبالصتك. هن هوني، يعيشك.,كرسيك. من هنايا.,بلاصتك. منا، يعيشك.
19656,ممكن أسألك سؤال؟,أقدر أسألك سؤال؟,نطرح عليك سؤال؟,ممكن اسألك سؤال؟,ممكن أسالك سؤال؟,اكدر اسألك سؤال؟,اكدر اسأ سؤال؟,بقدر إسألك سؤال؟,نقدر نسألك سؤال؟,ممكن أسألك سؤال؟,فيني اسألك سؤال؟,ممكن اسألك سؤال؟,ممكن نسولك سؤال؟,ممكن أسالك سؤال؟,بقدر أسألك سؤال؟,ممكن أسألك سؤال؟,اطيق اسالك سؤال؟,يسعني أن أتوجه إليك بسؤال ؟,أن أسألك سؤال؟,لي، نقدر نسولك؟,اقدر اسألك سؤال؟,بقدر اسألك سؤال؟,ممكن اسألك سؤال؟,نجم نسالك سؤال؟,نقدر نسالك سؤال؟,نجم نسئلك؟
19666,بظن هيك.,أعتقد كدة.,نظن نعم.,بأمن بهاد.,اعتقد كدة.,اتصور.,اعتقد هجي.,بعتئد.,انضني هكي.,أعتقد كدة.,هيك بظن.,اظن.,كنعتقد هادشي.,أتوقع.,بتوقع هيك.,أعتقد ذلك.,اتوقع همين.,ذلك .,أعتقد هذا.,كانضن إييه.,اعتقد ذلك.,هيك .,هذا والكل.,نتصورصحيح.,اظني ايه.,نتصور.
19675,انبسطت بلقاءك.,جميل إنى قابلتك.,الخير. متشرف بمعرفتك.,إنبسطت بمعرفتك.,لطيفة إني اقابلك.,سعيد التقيت بيك.,الشرف التقي بيك.,تشرفت بمعرفتك.,تشرفت بمعرفتك.,فرصة سعيدة.,تشرفت بمعرفتك.,استانست بشوفتك.,فرحان حيت تلاقيتك.,سعيد إني قابلتك.,اتشرفت بمعرفتك.,جميل ان ألاقيك.,الجميل ان التقي معاك.,فرصة سعيدة .,من اللطيف مقابلتك.,متشرف بمعرفتك.,من الجيد مقابلتك.,فرصة سعيدة .,تشرفت بمعرفتك.,الخير، تشرفت بمعرفتك.,اني تلاقيت معاك.,تشرفت بمعرفتك.
19691,الشناتي ع طوكيو، إذا سمحت.,دى لحد طوكيو، لو سمحت.,هاذ الأمتعة لطوكيو، من فضلك.,الشنط بالطريق لطوكيو، لو سمحت.,الشنط دي لحد طوكيو، لو سمحت.,هاي الجنط لطوكيو، رجاءً.,هاي الحقائب بطوكيو، رجاءا.,هالشنط عطوكيو، إزا بتريد.,هضي لعند طوكيو، لو سمحت.,دي لحد طوكيو، من فضلك.,يللي رايحين عطوكيو، لو سمحت.,هالشناط حق طوكيو، لو سمحت.,هاد الأمتعة لطوكيو، عافاك.,الشنط دي لطوكيو، لو سمحت.,هاي الشناط لطوكيو، لو سمحت.,العفش لطوكيو، من فضلك.,هذي الامتعه الى طوكيو، رجاءا.,"المتجه إلى طوكيو , من فضلك .",الأمتعة إلى طوكيو، من فضلك.,هاد المتاع لطوكيو، عافاك.,الحقائب الى طوكيو، لو سمحت.,هدول الشناتي لطوكيو، لو سمحت.,هذولا الشنط لا طوكيو، لوسمحت.,الباقاج هذا لطوكيو، يعيشك.,الشنطه لي طوكيو، من فضلك.,الدبش هذا ال طوكيو، يعيشك.
19694,واحد أكبر شوي؟,واحد أكبر شوية؟,واحدآخر كبير شوية؟,واحد أكبر شوي؟,واحد اكبر شوية؟,تشوفني وحدات اكبر؟,تراويني شي اكبر؟,واحد أكبر بشوي؟,وحدة اكبر بشوية؟,واحد أكبر سنة؟,واحد أكبر بشوي؟,وحدة اكبر شوي؟,شي واحد اكبر؟,شيء أكبر بشوي؟,واحد أكبر شوي؟,توريني واحد أكبر شوية؟,ويحد شويه اكبغ؟,تريني حجماً أكبر بقليل ؟,أكبر قليلا واحد؟,واحد اخر يكون شوية كبير؟,وحدة اكبر شوي؟,واحد اكبر بشوي ؟,واحدة اكبر شوية؟,واحد آخر اكبر شوية؟,واحد اكبر شويه؟,واحد ماكبر شوية؟
19703,المصنوعة باليابان أكيد مخيطة أحسن.,مصنوعة فى اليابان بالتأكيد متخيطين أحسن.,الملابس المصنوعة فاليابان أفضل فصالة.,اليابانية من دون شك مخيطة أحسن خياطة.,معمولة في اليابان بالتاكيد احسن من اللي متخيطة.,المصنوعة باليابان بالتأكيد خياطتها افضل.,المصنوع باليابان بالتاكيد احسن خياطة.,اللي مصنوعين باليابان مخيطين بطريئة أحسن.,في اليابان اكيده مخيط احسن.,في اليابان أكيد متصممة بشكل أحسن.,المصنوعة باليابان خياطتها أحسن بكتير.,المصنوعة في اليابان مخيطينها بشكل افضل.,المصنوعة فاليابان بالتأكيد مصممة بشكل زوين.,انصعنت في اليأبانات مضبوطة اكثر.,مصنوعة في اليابان خياطتها منيحة.,المصنوعة في اليابان قطعا مصممة أحسن.,المصنوعه باليابان بالتاكيد مخيطه احسن.,اليابان قد جرى تفصيلها على نحو أفضل بالتأكيد .,في اليابان هي بالتأكيد مصممة بشكل أفضل.,المصنوعة فاليابان مفصلين احسن.,اللي صنعت باليابان اكيد افضل خياطة.,باليابان أكيد مصمم بطريقة أحسن .,المصنوعه باليابان خياطهن احسن.,الي تصنعو في اليابان مقصوصين بالباهي.,المصنوعات في اليابان مخيطات خير.,مخيطة أحسن خياطة فل يابان.
19715,أحسنلك تستسلم.,أحسنلك تستسلم.,بطلت أفضل.,كان تستسلم.,كان احسنلك تستسلم.,من الأفضل تستسلم.,احسنلك تستسلم.,إزا اتستسلمت.,المفروض تفوته.,الأحسن تستسلم.,أحسنلك تستسلم.,كنت تستسلم.,أفضل تستسلم.,أفضل توقف.,أحسنلك تتنازل.,عليك أن تستسلم.,الاحسنلك تستسلم.,أن تكف عن ذلك .,أفضل تستسلم.,الأحسن ليك تستسلم.,افضل تستسلم.,الك تستسلم .,كنت استسلمت احسن.,باهي تستسلم.,احسنلك انك توقف.,باهي تستسلم.
19716,قول إذا سمحت.,تانى لو سمحت.,من فضلك.,تانية لو سمحت.,تاني لو سمحت.,بلية زحمة.,مرة ثانية رجاءا.,إزا بتريد.,لو سمحت.,تاني لو سمحت.,تانية لو سمحت.,الكلام لو سمحت.,مرة أخرى عافاك.,ثانية، لو سمحت.,مرة لو سمحت.,تاني من فضلك.,مره اللخ رجاءا.,", من فضلك .",اخرى من فضلك.,عاود عافاك.,ثانية لو سمحت.,ثانية لو سمحت .,مرة ثانية لوسمحت.,عاودلي، يعيشك.,مره تانيه من فضلك.,مرة أخرى يعيشك.
19722,العنوان ورقم التلفون، إذا سمحت؟,العنوان ورقم التليفون، لو سمحت؟,و رقم الهاتف، من فضلك؟,العنوان ورقم التلفون، لو سمحت؟,العنوان ورقم التليفون، لو سمحت؟,العنوان ورقم التلفون، رجاءً؟,العنوان ورقم التلفون، رجاءا؟,العنوان ورأم التليفون، إزا بتريد؟,و رقم التليفون، لو سمحت؟,العنوان ورقم التليفون، لو سمحت؟,العنوان ورقم التلفون، لو سمحت؟,العنوان ورقم التلفون، لو سمحت؟,لي العنوان ورقم الهاتف، عافاك؟,العنوان ورقم الجوال، لو سمحت؟,و رقم التلفون، لو سمحت؟,العنوان و رقم الهاتف، من فضلك؟,لي العنوان ورقم التليفون، رجاءا؟,ورقم الهاتف من أجلي ، من فضلك ؟,لي العنوان ورقم الهاتف، من فضلك؟,العنوان و رقم التليفون، عافاك؟,العنوان و رقم التيليفون، لو سمحت؟,و رقم التلفون، لو سمحت؟,لي رقم التلفون والعنوان، لوسمحت؟,الادريسة و نومرو التالفون، يعيشك؟,و رقم التلفون، لو سمحت؟,لدريسة و نومرو تليفون، يعيشك؟
19726,مسخن هو؟,هو متسخن؟,اذا مسخن؟,هاد مسخن؟,ده متسخن؟,هذا محمي؟,هو محمى؟,مسخن؟,هو مسخن؟,ده سخن؟,مسخن؟,مسخن؟,واش سخون؟,دافيء؟,هدا سخن؟,هو سخن؟,هو محمي؟,جهاز تدفئة ؟,هو ساخن؟,هادشي اسخن؟,هي مسخنة؟,حامي؟,هو حامي؟,سخون ولا؟,مسخن؟,مسخن؟
19732,مطار رح أطلع؟,مطار همشى منه؟,من أي مطار؟,راح نطلع منه؟,من مطار ايه؟,راح اغادر منه؟,مطار راح اغادر؟,مطار بدي روح؟,مطار حنطلع منه؟,من أنهو مطار؟,مطار بدي اطلع؟,أي مطار بمشي؟,اينا مطار غنرحل؟,اللي انا رايح منه؟,مطار رح أطلع؟,انا مغادر منو؟,مطار انا مسافر؟,المطارات سأغادر ؟,مطار بغادر؟,مطار غادي ننطالق؟,أي مطار بغادر؟,مطار رح اسافر؟,أي مطار شاسير؟,من اما مطار؟,اني ماشي منه؟,باش نخرج منو؟
19733,استملت الاستمارة بالطيارة؟,الاستمارة فى الطيارة؟,الإستمارة داخل الطيارة؟,النموذج في الطيارة؟,الإستمارة في الطيارة؟,الاستمارة بالطياره؟,استلمت الاستمارة بالطيارة؟,أخدت إستمارة بالطيارة؟,النموذج في الطيارة؟,النموذج في الطيارة؟,استلمت النموذج بالطيارة؟,الاستمارة في الطيارة؟,وصلكش النموذج فالطيارة؟,الاستمارة في الطيارة؟,النموذج في الطيارة؟,الفورمة في الطيارة؟,استلمت الاستماره بالطياغه؟,الاستمارة بالطائرة ؟,النموذج في الطائرة؟,بالاستمارة على متن الطيارة؟,المستند على الطائرة؟,اخذت النموذج بالطيارة؟,النموذج في الطائرة؟,المعلومات في الطيارة؟,النموذج في الطياره؟,لورقة في طيارة؟
19735,بدي مكواية.,عاوز مكوة.,حاب الحديد.,بدي مكواية.,عايز مكوة.,اريد اوتي.,اريد اوتي.,بدي مكواية.,نبي حدادة.,عاوز مكوة.,بدي مكاوية.,بغيت اوتي.,بغيت مصلوح.,أبا مكوى.,بدي مكواي.,داير مكوة.,اغيد اوتي.,مكواة .,أبغا اوتي.,بغيت مصلوح.,ابغى كواية.,مكواية .,اشتي كاوية.,حديد حوايج.,نبي مكوة.,على حديد حوايج.
19752,وتلاتين دولار كلون سوا.,وتلاتين دولار إجمالى.,و ثلاثون لكلش.,وتلاتين دولار كلهم مع بعض.,على تمانية وتلاتين دولار.,وتلاثين دولار كولها سوه.,وتلاثين دولار كلهم.,بعضون بتمانة وتلاتين دولار.,ثلاثين دولار كله مع بعضه.,لتمنية وتلاتين دولار بالتمام.,التمانة وتلاتين دولار بالمجمل.,بثمانية وثلاثين دولار.,وثلاثين دولار بالتمام.,بتمانية وتلاتين دولار مع بعض.,و تلاتين دولار كلهم سوا.,وتلاتين دولار كله سوا.,وثلاثين دولار كلم سوى.,ثمانية وثلاثين دولاراً إجمالا .,وثلاثين دولارا بالضبط.,بتمنية و تلاتين دولار.,ثمانية و ثلاثين دولار ككل.,ثلاثين دولار كله مع بعض .,ثمانيه وثلاثين دولار كلهن.,و ثلاثين دولار في الكل.,و تلاتين دولار بكل شي.,و تلاثين دولار مع بعضهم.
